,name,pairname,catalogid1,catalogid2,nd_value,resolution,algm_ver,creationda,raster,fileurl,acquisitio,spec_type,sensor1,qual,dx,dy,dz,reg_src,num_gcps,meanresz,active,qc,rel_ver,acquisit_1,sensor2,st_area_sh,st_length_,geometry,clip_area,minx,miny,maxx,maxy
293,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg5_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg5_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.47324837,-22.588,-7.918,-2.43,ICESat,11,-0.118,1,0,7,2016-05-24,WV02,58393929.9972,43105.8843734,"POLYGON ((-1996556 771534, -1992326 783708, -1990622 788458, -1990510 788738, -1990478 788802, -1990470 788810, -1990440 788810, -1989848 788650, -1989546 788538, -1987450 787706, -1987418 787690, -1987418 787668, -1987442 787596, -1993432 771352, -1993800 770360, -1993808 770352, -1993821.999899998 770352, -1993974 770408, -1996100 771232, -1996484 771384, -1996516 771400, -1996532 771416, -1996556 771472, -1996556 771534))",58393929.9972,-1996556,770352,-1987418,788810
294,SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg6_2m_v3.0,WV02_20150220_103001003DAF4500_103001003E251100,103001003DAF4500,103001003E251100,-9999,2,SETSM,3.1.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg6_2m_v3.0.tar.gz,2015-02-20,DEM,WV02,0.18049124,0,0,0,,0,0,1,0,7,2015-02-20,WV02,221614878,58494.4132899,"POLYGON ((-2025610 785672, -2025330 786496, -2025234 786760, -2025194 786840, -2025146 786888, -2025106 786912, -2025033.999899998 786920, -2023274 786968, -2022868 786968, -2022772 786952, -2022684.000100002 786928, -2021540 786552, -2018110 785232, -2012880 783106, -2011864 782682, -2011544 782522, -2011528 782490, -2011528 782468, -2011592 782276, -2016430 769248, -2016550 768952, -2017166 768784, -2028872 770726, -2029032.000100002 770782, -2029416 771174, -2029480 771270, -2025610 785672))",221614877.9996,-2029480,768784,-2011528,786968
295,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg10_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg10_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.66597695,7.841,17.592,-8.467,ICESat,55,-8.582,1,0,7,2016-05-24,WV02,85088158.2195,45582.4107156,"POLYGON ((-1974566 763140, -1974206 764148, -1974118 764388, -1969798.945668124 775955.4094822879, -1969798.945668124 763033.1258717253, -1970466 761358, -1970490 761334, -1970496 761334, -1973742 762566, -1974494 762854, -1974510 762870, -1974526 762926, -1974566 763078, -1974566 763140))",35534841.6575269,-1974566,761334,-1969798.94566812,775955.409482288
296,SETSM_W2W2_20140709_1030010034A53C00_1030010034D48C00_seg2_2m_v3.0,W2W2_20140709_1030010034A53C00_1030010034D48C00,1030010034A53C00,1030010034D48C00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_W2W2_20140709_1030010034A53C00_1030010034D48C00_seg2_2m_v3.0.tar.gz,2014-07-09,DEM,WV02,0.61149771,2.719,0.95,0.748,ICESat,9,0,1,0,7,2014-07-09,WV02,46251568.0183,29766.7048451,"POLYGON ((-2003790 806274, -2003518 806952, -2002254 809952, -2002126 810248, -2002110 810280, -2002102 810288, -2002079.999899998 810288, -2001288 809976, -1993860 807032, -1992396 806448, -1992347.999899998 806424, -1992348 806394, -1993108 804484, -1993644 803172, -1993940 802460, -1993964 802420, -1993972 802412, -1993986 802412, -1994394 802564, -2003590 806132, -2003710 806180, -2003790 806220, -2003790 806274))",46251568.0183003,-2003790,802412,-1992347.9999,810288
297,SETSM_WV02_20160703_1030010058C3AC00_1030010057009000_seg1_2m_v3.0,WV02_20160703_1030010058C3AC00_1030010057009000,1030010058C3AC00,1030010057009000,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160703_1030010058C3AC00_1030010057009000_seg1_2m_v3.0.tar.gz,2016-07-03,DEM,WV02,0.77276172,-0.54,0.208,1.085,ICESat,1012,0.004,1,0,7,2016-07-03,WV02,1904746530.29,260392.726857,"POLYGON ((-2033892 809358, -2033716 809798, -2030622 817436, -2027582 824930, -2027558 824978, -2027520 824978, -2027280 824898, -2027072 824818, -1969798.945668124 801671.0549426624, -1969798.945668124 783605.0713466529, -2021312 804234, -2033876 809312, -2033892 809328, -2033892 809358))",1107449428.68854,-2033892,783605.071346653,-1969798.94566812,824978
298,SETSM_WV02_20160702_1030010058A37A00_10300100598EEB00_seg1_2m_v3.0,WV02_20160702_1030010058A37A00_10300100598EEB00,1030010058A37A00,10300100598EEB00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160702_1030010058A37A00_10300100598EEB00_seg1_2m_v3.0.tar.gz,2016-07-02,DEM,WV02,0.67938205,-0.274,0.168,4.592,ICESat,819,0.001,1,2,7,2016-07-02,WV02,2076850369.4,263925.142759,"POLYGON ((-2045646 779254, -2044862 781732, -2042414 789412, -2041894 791034, -2041598 791938, -2041494 792146, -2041206 792682, -2040430 794098, -2039454 795850, -2039438 795866, -2039392 795866, -2039000 795746, -2038784 795674, -2038024 795386, -1969798.945668124 769253.687584488, -1969798.945668124 749725.3530455095, -2014794 767194, -2034974 775038, -2045398 779096, -2045630 779208, -2045646 779224, -2045646 779254))",1412492609.95214,-2045646,749725.35304551,-1969798.94566812,795866
299,SETSM_W1W2_20120324_1020010019618700_1030010012944A00_seg1_2m_v3.0,W1W2_20120324_1020010019618700_1030010012944A00,1020010019618700,1030010012944A00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_W1W2_20120324_1020010019618700_1030010012944A00_seg1_2m_v3.0.tar.gz,2012-03-24,DEM,WV02,0.98609897,-0.202,-0.725,0.115,ICESat,1973,-0.002,1,0,7,2012-03-25,WV01,731528967.953,227036.216022,"POLYGON ((-2031970 811822, -2031930 811934, -2029714 817652, -2029373.999899998 818514, -2029358 818546, -2029342 818562, -2029320 818562, -2002310 807702, -1969798.945668124 794616.6756016398, -1969798.945668124 787336.0824174738, -2031962 811804, -2031970 811812, -2031970 811822))",459426037.888509,-2031970,787336.082417474,-1969798.94566812,818562
300,SETSM_W2W2_20150324_103001003F591700_103001004073AE00_seg1_2m_v3.0,W2W2_20150324_103001003F591700_103001004073AE00,103001003F591700,103001004073AE00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_W2W2_20150324_103001003F591700_103001004073AE00_seg1_2m_v3.0.tar.gz,2015-03-24,DEM,WV02,0.81149813,-0.048,0.118,2.017,ICESat,523,0,1,0,7,2015-03-25,WV02,487922744.002,242927.275635,"POLYGON ((-2039482 798910, -2039474 798942, -2038554 801830, -2038506 801934, -2038362 802222, -2038306 802278, -2038284 802278, -2022502 796214, -1969798.945668124 775843.565806134, -1969798.945668124 771242.472018823, -1984624 777104, -2039026 798648, -2039266 798760, -2039474 798864, -2039482 798872, -2039482 798910))",295706997.634917,-2039482,771242.472018823,-1969798.94566812,802278
301,SETSM_W2W2_20140709_1030010034A53C00_1030010034D48C00_seg3_2m_v3.0,W2W2_20140709_1030010034A53C00_1030010034D48C00,1030010034A53C00,1030010034D48C00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_W2W2_20140709_1030010034A53C00_1030010034D48C00_seg3_2m_v3.0.tar.gz,2014-07-09,DEM,WV02,0.68708814,-0.254,-0.51,2.435,ICESat,45,-0.093,1,0,7,2014-07-09,WV02,46138360.0112,29907.1414729,"POLYGON ((-1992377.999899998 801828, -1992346 801914, -1992058 802642, -1991338 804362, -1991058 805024, -1990746 805704, -1990714 805768, -1990668 805768, -1986604 804162, -1981516 802146, -1980900 801898, -1980820 801858, -1980819.999899998 801830, -1980932 801526, -1981508 800030, -1981676 799606, -1982340 798008, -1982380 797928, -1982388 797920, -1982410 797920, -1982586 797984, -1985538 799126, -1992106 801678, -1992362 801790, -1992378 801806, -1992377.999899998 801828))",46138360.0112002,-1992378,797920,-1980819.9999,805768
302,SETSM_WV02_20150401_10300100408DC500_10300100406B7E00_seg1_2m_v3.0,WV02_20150401_10300100408DC500_10300100406B7E00,10300100408DC500,10300100406B7E00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150401_10300100408DC500_10300100406B7E00_seg1_2m_v3.0.tar.gz,2015-04-01,DEM,WV02,0.99675296,0.195,-0.095,-1.62,ICESat,4001,-0.001,1,2,7,2015-04-01,WV02,1899919477.84,265619.747239,"POLYGON ((-2036008 808010, -2035960 808138, -2034720 811234, -2030144 822642, -2029952 823114, -2029928 823162, -2029906 823162, -2029882 823154, -1969798.945668124 799011.3118348725, -1969798.945668124 781458.277889285, -2035655.999899998 807828, -2035968 807956, -2036000 807972, -2036008 807980, -2036008 808010))",1111805669.87489,-2036008,781458.277889285,-1969798.94566812,823162
303,SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg7_2m_v3.0,WV02_20150220_103001003DAF4500_103001003E251100,103001003DAF4500,103001003E251100,-9999,2,SETSM,3.1.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg7_2m_v3.0.tar.gz,2015-02-20,DEM,WV02,0.38503539,0,0,0,,0,0,1,0,7,2015-02-20,WV02,43449294.0484,33727.0257128,"POLYGON ((-2017458 769020, -2017138 772348, -2016146 778090, -2015324 780792, -2015220 781104, -2014692 782528, -2014580 782800, -2014556 782848, -2014316.000100002 783240, -2014260 783328, -2014252 783336, -2014068 783424, -2013854 783424, -2013230 783216, -2011776 782688, -2011608 782616, -2011528 782576, -2011208 782392, -2011104 782328, -2011064 782288, -2011040 782128, -2011040 782106, -2011087.999899998 781858, -2011160 781618, -2011752 779868, -2013446 774988, -2014126 773038, -2016364 769230, -2016492 769078, -2017164 768782, -2017170 768782, -2017450 768950, -2017458 768974, -2017458 769020))",43449294.0484008,-2017458,768782,-2011040,783424
304,SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg9_2m_v3.0,WV02_20150220_103001003DAF4500_103001003E251100,103001003DAF4500,103001003E251100,-9999,2,SETSM,3.1.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg9_2m_v3.0.tar.gz,2015-02-20,DEM,WV02,0.62960204,0.314,0.009,0.769,ICESat,1069,0,1,2,7,2015-02-20,WV02,729387934,125199.748672,"POLYGON ((-2009056 762966, -2005882 771810, -2004794 774602, -2003500 777872, -2003460 777952, -2002908 778976, -2002772 779176, -2002748 779208, -2002724 779232, -2002638 779232, -2002446 779208, -2002358 779184, -2002190 779128, -2000768 778616, -1981158 771090, -1978606 770066, -1972110 762614, -1970846 761126, -1969798.945668124 759803.3121930038, -1969798.945668124 747554.5933053896, -1996356 757932, -2009048 762936, -2009056 762944, -2009056 762966))",659822825.243364,-2009056,747554.59330539,-1969798.94566812,779232
305,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg7_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg7_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.50478676,2.06,-17.201,1.814,ICESat,44,1.05,1,0,7,2016-05-24,WV02,89544250.4767,45421.7890712,"POLYGON ((-1985952 767354, -1985912.000100002 767474, -1982066 777888, -1980682 781614, -1980546 781974, -1979882 783446, -1979866 783470, -1979482 783942, -1979442 783982, -1978674 784222, -1978628 784222, -1978580 784206, -1977662 783846, -1975294 782902, -1975230 782870, -1975214 782854, -1975214 782792, -1975310 782432, -1975646 781416, -1979756 769748, -1980364 768044, -1980524 767612, -1980852 766764, -1981124.000100002 766092, -1982004 765764, -1982018 765764, -1984712 766820, -1985920 767308, -1985952 767324, -1985952 767354))",89544250.4767081,-1985952,765764,-1975214,784222
306,SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg3_2m_v3.0,WV02_20150220_103001003DAF4500_103001003E251100,103001003DAF4500,103001003E251100,-9999,2,SETSM,3.1.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg3_2m_v3.0.tar.gz,2015-02-20,DEM,WV02,0.13704047,0,0,0,,0,0,1,0,7,2015-02-20,WV02,154707498,53776.0519724,"POLYGON ((-2037570 788520, -2037362 789128, -2034066 791120, -2034036 791120, -2033596 791032, -2033372 790968, -2033228 790920, -2031398 790280, -2029934 789752, -2029566 789616, -2022736 787010, -2022672 786978, -2022664 786970, -2022640 786930, -2022600 786842, -2022600 786780, -2022632 786620, -2022664 786484, -2022824 785940, -2026158 777390, -2028870 770896, -2028878 770888, -2028932 770888, -2029252 770928, -2029388 771168, -2037570 788514, -2037570 788520))",154707498,-2037570,770888,-2022600,791120
307,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg1_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg1_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.35197461,-2.492,-0.568,-2.919,ICESat,488,0.049,1,0,7,2016-05-24,WV02,983234472.227,140472.756316,"POLYGON ((-2041136 791320, -2041104.000100002 791416, -2035866 806310, -2035850 806350, -2035834 806366, -2035818 806374, -2035722 806382, -2035394 806398, -2034948 806398, -2034788.000100002 806390, -2033452 805886, -2024294.000100002 802334, -2010678 796950, -1990374 788906, -1989350 788498, -1986656 787378, -1986608 787354, -1986680 787064, -1986808.000100002 786648, -1987000 786064, -1988702 781178, -1989990 777522, -1992260 771132, -1992356 770884, -1992364 770868, -1993196 770108, -1993206 770108, -2038320 787586, -2041136 791298, -2041136 791320))",983234472.227104,-2041136,770108,-1986608,806398
308,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg8_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg8_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.57694098,-2.39,11.253,0.003,ICESat,133,1.327,1,0,7,2016-05-24,WV02,278323996.241,66236.2004279,"POLYGON ((-1985108 767252, -1979782 782074, -1979254 783490, -1979198 783626, -1979182 783658, -1979166 783674, -1978886 783834, -1978838 783858, -1978358 784010, -1978256 784010, -1978080 783994, -1978040.000100002 783986, -1977272 783690, -1969798.945668124 780737.1905609109, -1969798.945668124 765260.0315584437, -1971178 761598, -1971232 761614, -1973584.000100002 762502, -1984508 766734, -1984764 766838, -1984796 766862, -1985076 767094, -1985108 767126, -1985108 767252))",239187471.613542,-1985108,761598,-1969798.94566812,784010
309,SETSM_WV02_20150325_103001004073AE00_103001003F4DBF00_seg1_2m_v3.0,WV02_20150325_103001004073AE00_103001003F4DBF00,103001004073AE00,103001003F4DBF00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150325_103001004073AE00_103001003F4DBF00_seg1_2m_v3.0.tar.gz,2015-03-25,DEM,WV02,0.99706273,-0.03,-2.371,-0.552,ICESat,2914,0.009,1,2,7,2015-03-25,WV02,2285669230,272638.792009,"POLYGON ((-2044798 783992, -2044790 784024, -2040382 797486, -2040270 797822, -2040142 798078, -2038326 801550, -2038294 801598, -2038230 801662, -2037944 801662, -2037794 801638, -2037722 801614, -2036154 801022, -1969798.945668124 775502.2774896896, -1969798.945668124 754506.1139639615, -1988858 761956, -2023524 775548, -2044566 783834, -2044798 783946, -2044798 783992))",1492851191.03961,-2044798,754506.113963962,-1969798.94566812,801662
310,SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg2_2m_v3.0,WV02_20150220_103001003DAF4500_103001003E251100,103001003DAF4500,103001003E251100,-9999,2,SETSM,3.1.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20150220_103001003DAF4500_103001003E251100_seg2_2m_v3.0.tar.gz,2015-02-20,DEM,WV02,0.11693315,0,0,0,,0,0,1,0,7,2015-02-20,WV02,5929576,10596.7853799,"POLYGON ((-2037780 788554, -2037596 789218, -2037540 789336, -2034350 790800, -2034278 790816, -2034216 790816, -2033928 790744, -2033928 790738, -2034816 788084, -2037404 788420, -2037732 788492, -2037780 788532, -2037780 788554))",5929576,-2037780,788084,-2033928,790816
311,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg4_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg4_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.27629093,0,0,0,,0,0,1,0,7,2016-05-24,WV02,58558317.0971,42650.4758351,"POLYGON ((-2008140 775956, -2004126 787522, -2001912 793464, -2001890 793464, -2001842 793448, -2000770.000100002 793024, -1999764 792544, -2000786.000100002 786836, -2004952 775390, -2005048 775142, -2005320 774822, -2005334 774822, -2007852 775798, -2008052 775878, -2008124 775910, -2008140 775926, -2008140 775956))",58558317.0970847,-2008140,774822,-1999764,793464
312,SETSM_WV02_20120711_1030010019014800_103001001A6BB400_seg1_2m_v3.0,WV02_20120711_1030010019014800_103001001A6BB400,1030010019014800,103001001A6BB400,-9999,2,SETSM,3.2.5,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20120711_1030010019014800_103001001A6BB400_seg1_2m_v3.0.tar.gz,2012-07-11,DEM,WV02,0.66058001,0.127,0.594,-0.037,ICESat,1220,0.001,1,0,7,2012-07-11,WV02,2171605742.16,275511.469608,"POLYGON ((-2040706 805580, -2040650 805754, -2039194 809866, -2038146 812808, -2037674 814072, -2037498 814448, -2037322 814800, -2036596 816232, -2033876 821566, -2033532 822230, -2033404 822462, -2033396 822470, -2033374 822470, -2031654 821798, -2028976 820734, -1988324 804496, -1969798.945668124 797082.5639040506, -1969798.945668124 777775.9858327509, -2040442 805374, -2040666 805486, -2040690 805502, -2040706 805518, -2040706 805580))",1324933512.19937,-2040706,777775.985832751,-1969798.94566812,822470
313,SETSM_WV02_20120521_1030010018AEDB00_1030010019971400_seg1_2m_v3.0,WV02_20120521_1030010018AEDB00_1030010019971400,1030010018AEDB00,1030010019971400,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20120521_1030010018AEDB00_1030010019971400_seg1_2m_v3.0.tar.gz,2012-05-21,DEM,WV02,0.29371755,-0.719,-1.942,0.795,ICESat,268,-0.001,1,0,7,2012-05-21,WV02,1905050490,260038.862836,"POLYGON ((-2041966 790692, -2041902 790852, -2036248 804484, -2036080 804876, -2035228 804894, -2034834 804894, -2031604 804702, -2020102 800224, -2011508 796874, -1995032 790440, -1975194 782686, -1969798.945668124 780573.8320775866, -1969798.945668124 762737.8995968794, -2041638 790518, -2041942 790638, -2041958 790646, -2041966 790654, -2041966 790692))",1236394573.22539,-2041966,762737.899596879,-1969798.94566812,804894
314,SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg3_2m_v3.0,WV02_20160524_1030010057BF1B00_1030010056972300,1030010057BF1B00,1030010056972300,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w157/SETSM_WV02_20160524_1030010057BF1B00_1030010056972300_seg3_2m_v3.0.tar.gz,2016-05-24,DEM,WV02,0.38484507,-8.442,0.08,-4.094,ICESat,10,-0.029,1,0,7,2016-05-24,WV02,64960344,43633.7944355,"POLYGON ((-2019654 780646, -2017134 787950, -2014776 794750, -2013600 797894, -2013546 797894, -2013258 797854, -2011242 797038, -2010450 796646, -2010434 796630, -2010426 796606, -2010426 796592, -2010450 796408, -2010490 796208, -2010730 795376, -2011026 794536, -2016328 779880, -2016552 779280, -2016592 779184, -2016606 779184, -2018198 779800, -2019654 780632, -2019654 780646))",64960344,-2019654,779184,-2010426,797894
315,SETSM_W2W2_20160607_1030010055D4F600_10300100572CCE00_seg1_2m_v3.0,W2W2_20160607_1030010055D4F600_10300100572CCE00,1030010055D4F600,10300100572CCE00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w151/SETSM_W2W2_20160607_1030010055D4F600_10300100572CCE00_seg1_2m_v3.0.tar.gz,2016-06-07,DEM,WV02,0.80301595,3.857,-0.268,-2.686,ICESat,43,0.004,1,0,7,2016-06-12,WV02,298722580,134461.328695,"POLYGON ((-2108841.281107368 587548.583713684, -2108840 587552, -2108832 587560, -2108770 587560, -2108727.188926315 587548.583713684, -2108841.281107368 587548.583713684))",1013.70009424822,-2108841.28110737,587548.583713684,-2108727.18892631,587560
